,type,itemLabel,typeLabel,item,url
1,Q28598684,physiology,branch of biology,Q521,https://europepmc.org/article/PPR/PPR150278
2,Q103812529,lung,organ type,Q7886,https://europepmc.org/article/PPR/PPR150278
3,Q17339814,protein,group or class of chemical substances,Q8054,https://europepmc.org/article/PPR/PPR150278
4,Q24017414,protein,second-order class,Q8054,https://europepmc.org/article/PPR/PPR150278
5,Q103812529,liver,organ type,Q9368,https://europepmc.org/article/PPR/PPR150278
6,Q103812529,kidney,organ type,Q9377,https://europepmc.org/article/PPR/PPR150278
7,Q2996394,gene expression,biological process,Q26972,https://europepmc.org/article/PPR/PPR150278
8,Q103914748,tissue,anatomical structure class type,Q40397,https://europepmc.org/article/PPR/PPR150278
9,Q9418,treatment,psychology,Q179661,https://europepmc.org/article/PPR/PPR150278
10,Q11190,treatment,medicine,Q179661,https://europepmc.org/article/PPR/PPR150278
11,Q24017414,cell type,second-order class,Q189118,https://europepmc.org/article/PPR/PPR150278
12,Q103997018,cell type,direct anatomical metaclass,Q189118,https://europepmc.org/article/PPR/PPR150278
13,,transcriptome,,Q252857,https://europepmc.org/article/PPR/PPR150278
14,Q16521,crab-eating macaque,taxon,Q301676,https://europepmc.org/article/PPR/PPR150278
15,Q8054,Interleukin 6,protein,Q412889,https://europepmc.org/article/PPR/PPR150278
16,Q2996394,innate immune response,biological process,Q428253,https://europepmc.org/article/PPR/PPR150278
17,,heterogeneity,,Q928498,https://europepmc.org/article/PPR/PPR150278
18,Q930752,pathophysiology,medical specialty,Q1135939,https://europepmc.org/article/PPR/PPR150278
19,Q930752,preventive medicine,medical specialty,Q1773974,https://europepmc.org/article/PPR/PPR150278
20,Q8054,"Alanyl aminopeptidase, membrane",protein,Q2830638,https://europepmc.org/article/PPR/PPR150278
21,Q2996394,viral entry into host cell,biological process,Q4118894,https://europepmc.org/article/PPR/PPR150278
22,Q7187,ACE2,gene,Q14875321,https://europepmc.org/article/PPR/PPR150278
23,Q16521,Homo sapiens,taxon,Q15978631,https://europepmc.org/article/PPR/PPR150278
24,Q7187,TMPRSS2,gene,Q18032025,https://europepmc.org/article/PPR/PPR150278
25,Q7187,IDO2,gene,Q18052859,https://europepmc.org/article/PPR/PPR150278
26,,immunomodulation,,Q27788458,https://europepmc.org/article/PPR/PPR150278
27,Q855769,SARS-CoV-2,strain,Q82069695,https://europepmc.org/article/PPR/PPR150278
28,Q75913269,SARS-CoV-2,group or class of strains,Q82069695,https://europepmc.org/article/PPR/PPR150278
29,Q609748,COVID-19,emerging communicable disease,Q84263196,https://europepmc.org/article/PPR/PPR150278
30,Q2633267,COVID-19,atypical pneumonia,Q84263196,https://europepmc.org/article/PPR/PPR150278
31,Q19478619,cell state,metaclass,Q104539563,https://europepmc.org/article/PPR/PPR150278
32,,Q104807857,,Q104807857,https://europepmc.org/article/PPR/PPR150278
33,,Q104819407,,Q104819407,https://europepmc.org/article/PPR/PPR150278
34,,interspecies difference,,Q104878030,https://europepmc.org/article/PPR/PPR150278
35,,co-expression analysis,,Q104878166,https://europepmc.org/article/PPR/PPR150278
36,Q2996394,immune cell exhaustion,biological process,Q104878236,https://europepmc.org/article/PPR/PPR150278
37,,single-cell ATAC-seq,,Q104878258,https://europepmc.org/article/PPR/PPR150278
38,,phylogenetically close species,,Q104879943,https://europepmc.org/article/PPR/PPR150278
0,,organism,,Q7239,https://europepmc.org/article/MED/32518403
1,Q103914748,cell,anatomical structure class type,Q7868,https://europepmc.org/article/MED/32518403
2,Q103914748,tissue,anatomical structure class type,Q40397,https://europepmc.org/article/MED/32518403
3,Q151885,project,concept,Q170584,https://europepmc.org/article/MED/32518403
4,Q24017414,cell type,second-order class,Q189118,https://europepmc.org/article/MED/32518403
5,Q103997018,cell type,direct anatomical metaclass,Q189118,https://europepmc.org/article/MED/32518403
6,,consortium,,Q194166,https://europepmc.org/article/MED/32518403
7,Q151885,cost,concept,Q240673,https://europepmc.org/article/MED/32518403
8,,transcriptome,,Q252857,https://europepmc.org/article/MED/32518403
9,,sample,,Q485146,https://europepmc.org/article/MED/32518403
10,,DNA library,,Q526826,https://europepmc.org/article/MED/32518403
11,Q103914748,organ,anatomical structure class type,Q712378,https://europepmc.org/article/MED/32518403
12,Q96253971,complexity,type of property,Q723897,https://europepmc.org/article/MED/32518403
13,,bias,,Q742736,https://europepmc.org/article/MED/32518403
14,,heterogeneity,,Q928498,https://europepmc.org/article/MED/32518403
15,,efficiency,,Q1034411,https://europepmc.org/article/MED/32518403
16,,effectiveness,,Q1296024,https://europepmc.org/article/MED/32518403
17,,research project,,Q1298668,https://europepmc.org/article/MED/32518403
18,,aptitude,,Q1347367,https://europepmc.org/article/MED/32518403
19,,guideline,,Q1630279,https://europepmc.org/article/MED/32518403
20,Q28640,researcher,profession,Q1650915,https://europepmc.org/article/MED/32518403
21,Q4164871,researcher,position,Q1650915,https://europepmc.org/article/MED/32518403
22,Q12737077,researcher,occupation,Q1650915,https://europepmc.org/article/MED/32518403
23,Q205663,data analysis,process,Q1988917,https://europepmc.org/article/MED/32518403
24,,technique,,Q2695280,https://europepmc.org/article/MED/32518403
25,,marker gene,,Q2776413,https://europepmc.org/article/MED/32518403
26,,Q3822724,,Q3822724,https://europepmc.org/article/MED/32518403
27,,detection,,Q5720030,https://europepmc.org/article/MED/32518403
28,Q26879200,single-cell RNA-seq,biochemistry method,Q18409577,https://europepmc.org/article/MED/32518403
29,,advantage,,Q24050179,https://europepmc.org/article/MED/32518403
30,,procedure,,Q41689629,https://europepmc.org/article/MED/32518403
31,Q43229,Human Cell Atlas,organization,Q93047373,https://europepmc.org/article/MED/32518403
32,Q170584,Human Cell Atlas,project,Q93047373,https://europepmc.org/article/MED/32518403
33,,Q103815741,,Q103815741,https://europepmc.org/article/MED/32518403
34,,cell atlas,,Q104450703,https://europepmc.org/article/MED/32518403
35,,RNA capture method,,Q104519531,https://europepmc.org/article/MED/32518403
36,Q19478619,cell state,metaclass,Q104539563,https://europepmc.org/article/MED/32518403
37,,benchmark dataset,,Q104819290,https://europepmc.org/article/MED/32518403
38,,multicenter study,,Q104819333,https://europepmc.org/article/MED/32518403
0,,nose,,Q7363,https://europepmc.org/article/MED/32726565
1,Q103914748,cell,anatomical structure class type,Q7868,https://europepmc.org/article/MED/32726565
2,Q27084,percent,parts-per notation,Q11229,https://europepmc.org/article/MED/32726565
3,Q47574,percent,unit of measurement,Q11229,https://europepmc.org/article/MED/32726565
4,Q82047057,percent,UCUM derived unit,Q11229,https://europepmc.org/article/MED/32726565
5,Q2996394,gene expression,biological process,Q26972,https://europepmc.org/article/MED/32726565
6,Q2996394,secretion,biological process,Q84230,https://europepmc.org/article/MED/32726565
7,Q4915012,secretion,biological pathway,Q84230,https://europepmc.org/article/MED/32726565
8,,sample,,Q485146,https://europepmc.org/article/MED/32726565
9,Q189118,stromal cell,cell type,Q4381253,https://europepmc.org/article/MED/32726565
10,Q8054,Peptidase inhibitor 3,protein,Q5353128,https://europepmc.org/article/MED/32726565
11,Q4936952,respiratory tract,anatomical structure,Q13400765,https://europepmc.org/article/MED/32726565
12,Q7187,SCGB1A1,gene,Q14907362,https://europepmc.org/article/MED/32726565
13,Q189118,epithelial cell,cell type,Q15176415,https://europepmc.org/article/MED/32726565
14,Q7187,MUC4,gene,Q18029663,https://europepmc.org/article/MED/32726565
15,Q7187,SIX3,gene,Q18031510,https://europepmc.org/article/MED/32726565
16,Q7187,SPRR1A,gene,Q18031676,https://europepmc.org/article/MED/32726565
17,Q7187,SPRR1B,gene,Q18031677,https://europepmc.org/article/MED/32726565
18,Q7187,TFF3,gene,Q18031966,https://europepmc.org/article/MED/32726565
19,Q7187,SCEL,gene,Q18033391,https://europepmc.org/article/MED/32726565
20,Q26879200,single-cell RNA-seq,biochemistry method,Q18409577,https://europepmc.org/article/MED/32726565
21,,group of cells,,Q20088819,https://europepmc.org/article/MED/32726565
22,Q16334295,tissue donors,group of humans,Q65982613,https://europepmc.org/article/MED/32726565
23,,nasal epithelium,,Q66559633,https://europepmc.org/article/MED/32726565
24,Q189118,brush cell,cell type,Q66563628,https://europepmc.org/article/MED/32726565
25,Q189118,pulmonary ionocyte,cell type,Q101062667,https://europepmc.org/article/MED/32726565
26,,cell atlas,,Q104450703,https://europepmc.org/article/MED/32726565
27,,gene expression profile,,Q104514053,https://europepmc.org/article/MED/32726565
28,Q189118,immune cell,cell type,Q104524156,https://europepmc.org/article/MED/32726565
29,,cellular heterogeneity,,Q104745593,https://europepmc.org/article/MED/32726565
30,,Q104777745,,Q104777745,https://europepmc.org/article/MED/32726565
31,Q189118,suprabasal cell,cell type,Q104807928,https://europepmc.org/article/MED/32726565
32,,human airway epithelium,,Q104836856,https://europepmc.org/article/MED/32726565
33,,Q104836861,,Q104836861,https://europepmc.org/article/MED/32726565
34,Q189118,multiciliated cell,cell type,Q104836870,https://europepmc.org/article/MED/32726565
35,,tracheobronchius,,Q104836875,https://europepmc.org/article/MED/32726565
36,Q189118,pulmonary neuroendocrine cell,cell type,Q104836881,https://europepmc.org/article/MED/32726565
37,Q189118,human NREP-positive cell,cell type,Q104836885,https://europepmc.org/article/MED/32726565
38,Q189118,dividing cell,cell type,Q104836889,https://europepmc.org/article/MED/32726565
39,Q104539563,dividing cell,cell state,Q104836889,https://europepmc.org/article/MED/32726565
40,Q189118,"mouse ""hillock"" cell",cell type,Q104836892,https://europepmc.org/article/MED/32726565
41,Q189118,squamous cell,cell type,Q104836896,https://europepmc.org/article/MED/32726565
42,,human respiratory disease,,Q104836903,https://europepmc.org/article/MED/32726565
0,Q20056177,embryo,development stage of animal,Q33196,https://europepmc.org/article/MED/32788667
1,Q63812927,embryo,developmental stage of plant,Q33196,https://europepmc.org/article/MED/32788667
2,,strategy,,Q185451,https://europepmc.org/article/MED/32788667
3,Q2996394,RNA splicing,biological process,Q237218,https://europepmc.org/article/MED/32788667
4,,heterogeneity,,Q928498,https://europepmc.org/article/MED/32788667
5,,technique,,Q2695280,https://europepmc.org/article/MED/32788667
6,,diversity,,Q3252267,https://europepmc.org/article/MED/32788667
7,,primary transcript,,Q7243183,https://europepmc.org/article/MED/32788667
8,,nanopore sequencing,,Q8973627,https://europepmc.org/article/MED/32788667
9,Q2996394,RNA modification,biological process,Q14886350,https://europepmc.org/article/MED/32788667
10,Q26879200,RNA modification,biochemistry method,Q14886350,https://europepmc.org/article/MED/32788667
11,,unique molecular identifiers,,Q28402070,https://europepmc.org/article/MED/32788667
12,,assignment,,Q29182544,https://europepmc.org/article/MED/32788667
13,,RNA sequence,,Q55579425,https://europepmc.org/article/MED/32788667
14,Q891723,10X Genomics (United States),public company,Q56585268,https://europepmc.org/article/MED/32788667
15,Q4830453,10X Genomics (United States),business,Q56585268,https://europepmc.org/article/MED/32788667
16,Q21980538,10X Genomics (United States),commercial organization,Q56585268,https://europepmc.org/article/MED/32788667
17,,mouse brain,,Q65119893,https://europepmc.org/article/MED/32788667
18,,cellular heterogeneity,,Q104745593,https://europepmc.org/article/MED/32788667
19,,Q104819407,,Q104819407,https://europepmc.org/article/MED/32788667
20,,Droplet-based high throughput single cell sequencing technique,,Q104925438,https://europepmc.org/article/MED/32788667
21,,short read sequencing,,Q104925455,https://europepmc.org/article/MED/32788667
22,,long-read sequencing,,Q104925505,https://europepmc.org/article/MED/32788667
23,,sequencing depth,,Q104925563,https://europepmc.org/article/MED/32788667
24,,PCR bias,,Q104925656,https://europepmc.org/article/MED/32788667
25,Q2720909,PCR artifact,artifact,Q104925701,https://europepmc.org/article/MED/32788667
26,,Q104925816,,Q104925816,https://europepmc.org/article/MED/32788667
27,,Q104925837,,Q104925837,https://europepmc.org/article/MED/32788667
28,,Q104925870,,Q104925870,https://europepmc.org/article/MED/32788667
29,,transcript isoform,,Q104925890,https://europepmc.org/article/MED/32788667
30,,expressed nucleotide variations (eeSNVs),,Q104926079,https://europepmc.org/article/MED/32788667
0,Q103914748,cell,anatomical structure class type,Q7868,https://europepmc.org/article/MED/32888429
1,Q4936952,intestine,anatomical structure,Q9639,https://europepmc.org/article/MED/32888429
2,,disease,,Q12136,https://europepmc.org/article/MED/32888429
3,Q2996394,gene expression,biological process,Q26972,https://europepmc.org/article/MED/32888429
4,Q5058355,nucleus,cellular component,Q40260,https://europepmc.org/article/MED/32888429
5,Q189118,neuron,cell type,Q43054,https://europepmc.org/article/MED/32888429
6,,interaction,,Q52948,https://europepmc.org/article/MED/32888429
7,Q185836,adult,age of a person,Q80994,https://europepmc.org/article/MED/32888429
8,Q785260,adult,phase of human life,Q80994,https://europepmc.org/article/MED/32888429
9,Q5932254,adult,demographic profile,Q80994,https://europepmc.org/article/MED/32888429
10,Q16521,house mouse,taxon,Q83310,https://europepmc.org/article/MED/32888429
11,Q2996394,circadian rhythm,biological process,Q208353,https://europepmc.org/article/MED/32888429
12,Q103812529,ileum,organ type,Q233345,https://europepmc.org/article/MED/32888429
13,Q2996394,aging,biological process,Q332154,https://europepmc.org/article/MED/32888429
14,Q4936952,enteric nervous system,anatomical structure,Q586582,https://europepmc.org/article/MED/32888429
15,Q488415,proximal,anatomical placement,Q2663245,https://europepmc.org/article/MED/32888429
16,Q2151613,proximal,direction,Q2663245,https://europepmc.org/article/MED/32888429
17,,technique,,Q2695280,https://europepmc.org/article/MED/32888429
18,Q488415,distal,anatomical placement,Q2764039,https://europepmc.org/article/MED/32888429
19,Q2151613,distal,direction,Q2764039,https://europepmc.org/article/MED/32888429
20,,diversity,,Q3252267,https://europepmc.org/article/MED/32888429
21,,inflammatory disease,,Q3508753,https://europepmc.org/article/MED/32888429
22,Q189118,stromal cell,cell type,Q4381253,https://europepmc.org/article/MED/32888429
23,Q4936952,colon,anatomical structure,Q5982337,https://europepmc.org/article/MED/32888429
24,Q189118,epithelial cell,cell type,Q15176415,https://europepmc.org/article/MED/32888429
25,Q16521,Homo sapiens,taxon,Q15978631,https://europepmc.org/article/MED/32888429
26,Q4167410,Neuropathy,Wikimedia disambiguation page,Q16877969,https://europepmc.org/article/MED/32888429
27,,rarity,,Q21264361,https://europepmc.org/article/MED/32888429
28,Q189118,enteric neuron,cell type,Q101062626,https://europepmc.org/article/MED/32888429
29,,cell atlas,,Q104450703,https://europepmc.org/article/MED/32888429
30,Q189118,immune cell,cell type,Q104524156,https://europepmc.org/article/MED/32888429
31,,molecular characterization,,Q104819382,https://europepmc.org/article/MED/32888429
32,,Q104819407,,Q104819407,https://europepmc.org/article/MED/32888429
33,,RAISIN RNA-seq,,Q104819410,https://europepmc.org/article/MED/32888429
34,,MIRACL-seq,,Q104819413,https://europepmc.org/article/MED/32888429
